name,trainer,Analytic,Independent,Determined,Professional,Studious,Imaginative,week,cohort,date
Rodrick Henworth,Eshal Brandt,4.0,4.0,3.0,3.0,1.0,4.0,1,Engineering_17,2019-02-18
Reggie Lawlor,Eshal Brandt,5.0,2.0,5.0,3.0,3.0,6.0,1,Engineering_17,2019-02-18
Thornton Thuillier,Eshal Brandt,3.0,5.0,4.0,5.0,2.0,1.0,1,Engineering_17,2019-02-18
Thomasine Poundford,Eshal Brandt,3.0,2.0,4.0,1.0,2.0,5.0,1,Engineering_17,2019-02-18
Wakefield Jeves,Eshal Brandt,1.0,5.0,5.0,4.0,1.0,3.0,1,Engineering_17,2019-02-18
Ced Danielut,Eshal Brandt,5.0,2.0,3.0,3.0,2.0,5.0,1,Engineering_17,2019-02-18
Austin Brister,Eshal Brandt,2.0,1.0,3.0,2.0,4.0,3.0,1,Engineering_17,2019-02-18
Windham Biagi,Eshal Brandt,6.0,3.0,4.0,7.0,3.0,3.0,1,Engineering_17,2019-02-18
Wendy Ducastel,Eshal Brandt,1.0,1.0,1.0,1.0,5.0,6.0,1,Engineering_17,2019-02-18
Daryle Janoch,Eshal Brandt,6.0,1.0,3.0,3.0,5.0,1.0,1,Engineering_17,2019-02-18
Aluino Sainter,Eshal Brandt,3.0,3.0,5.0,4.0,1.0,2.0,1,Engineering_17,2019-02-18
Magda Mckirton,Eshal Brandt,4.0,4.0,3.0,2.0,2.0,2.0,1,Engineering_17,2019-02-18
Caryn Adriaan,Eshal Brandt,3.0,1.0,1.0,3.0,4.0,5.0,1,Engineering_17,2019-02-18
Sigrid Veitch,Eshal Brandt,4.0,1.0,3.0,4.0,1.0,1.0,2,Engineering_17,2019-02-18
Rodrick Henworth,Eshal Brandt,1.0,1.0,4.0,5.0,4.0,4.0,2,Engineering_17,2019-02-18
Reggie Lawlor,Eshal Brandt,4.0,2.0,1.0,5.0,2.0,1.0,2,Engineering_17,2019-02-18
Thornton Thuillier,Eshal Brandt,1.0,2.0,1.0,3.0,1.0,5.0,2,Engineering_17,2019-02-18
Thomasine Poundford,Eshal Brandt,2.0,2.0,6.0,1.0,1.0,4.0,2,Engineering_17,2019-02-18
Wakefield Jeves,Eshal Brandt,4.0,4.0,3.0,2.0,3.0,6.0,2,Engineering_17,2019-02-18
Ced Danielut,Eshal Brandt,3.0,3.0,1.0,2.0,3.0,4.0,2,Engineering_17,2019-02-18
Austin Brister,Eshal Brandt,3.0,1.0,2.0,5.0,2.0,4.0,2,Engineering_17,2019-02-18
Windham Biagi,Eshal Brandt,2.0,2.0,1.0,2.0,3.0,1.0,2,Engineering_17,2019-02-18
Wendy Ducastel,Eshal Brandt,3.0,2.0,5.0,2.0,2.0,1.0,2,Engineering_17,2019-02-18
Daryle Janoch,Eshal Brandt,4.0,2.0,4.0,1.0,8.0,1.0,2,Engineering_17,2019-02-18
Aluino Sainter,Eshal Brandt,3.0,5.0,5.0,3.0,1.0,3.0,2,Engineering_17,2019-02-18
Magda Mckirton,Eshal Brandt,2.0,2.0,1.0,5.0,5.0,1.0,2,Engineering_17,2019-02-18
Caryn Adriaan,Eshal Brandt,2.0,4.0,6.0,1.0,2.0,2.0,2,Engineering_17,2019-02-18
Sigrid Veitch,Eshal Brandt,2.0,1.0,1.0,4.0,3.0,1.0,3,Engineering_17,2019-02-18
Rodrick Henworth,Eshal Brandt,1.0,3.0,3.0,5.0,2.0,3.0,3,Engineering_17,2019-02-18
Reggie Lawlor,Eshal Brandt,5.0,1.0,3.0,5.0,5.0,5.0,3,Engineering_17,2019-02-18
Thornton Thuillier,Eshal Brandt,4.0,4.0,2.0,2.0,2.0,2.0,3,Engineering_17,2019-02-18
Thomasine Poundford,Eshal Brandt,2.0,3.0,6.0,7.0,5.0,1.0,3,Engineering_17,2019-02-18
Wakefield Jeves,Eshal Brandt,2.0,4.0,1.0,4.0,6.0,4.0,3,Engineering_17,2019-02-18
Ced Danielut,Eshal Brandt,1.0,5.0,1.0,2.0,4.0,6.0,3,Engineering_17,2019-02-18
Austin Brister,Eshal Brandt,4.0,1.0,2.0,4.0,4.0,7.0,3,Engineering_17,2019-02-18
Wendy Ducastel,Eshal Brandt,4.0,3.0,3.0,2.0,4.0,7.0,3,Engineering_17,2019-02-18
Daryle Janoch,Eshal Brandt,1.0,6.0,1.0,4.0,1.0,1.0,3,Engineering_17,2019-02-18
Aluino Sainter,Eshal Brandt,1.0,2.0,4.0,1.0,8.0,3.0,3,Engineering_17,2019-02-18
Magda Mckirton,Eshal Brandt,4.0,2.0,2.0,4.0,3.0,4.0,3,Engineering_17,2019-02-18
Caryn Adriaan,Eshal Brandt,4.0,5.0,3.0,6.0,3.0,3.0,3,Engineering_17,2019-02-18
Sigrid Veitch,Eshal Brandt,6.0,3.0,7.0,7.0,4.0,2.0,4,Engineering_17,2019-02-18
Rodrick Henworth,Eshal Brandt,5.0,8.0,4.0,2.0,5.0,6.0,4,Engineering_17,2019-02-18
Reggie Lawlor,Eshal Brandt,6.0,8.0,8.0,7.0,6.0,7.0,4,Engineering_17,2019-02-18
Thornton Thuillier,Eshal Brandt,4.0,4.0,4.0,7.0,4.0,4.0,4,Engineering_17,2019-02-18
Thomasine Poundford,Eshal Brandt,5.0,5.0,6.0,8.0,4.0,8.0,4,Engineering_17,2019-02-18
Wakefield Jeves,Eshal Brandt,8.0,8.0,6.0,4.0,8.0,7.0,4,Engineering_17,2019-02-18
Ced Danielut,Eshal Brandt,5.0,8.0,7.0,7.0,7.0,1.0,4,Engineering_17,2019-02-18
Austin Brister,Eshal Brandt,3.0,8.0,2.0,6.0,8.0,4.0,4,Engineering_17,2019-02-18
Wendy Ducastel,Eshal Brandt,8.0,3.0,8.0,7.0,8.0,8.0,4,Engineering_17,2019-02-18
Daryle Janoch,Eshal Brandt,6.0,7.0,1.0,3.0,5.0,5.0,4,Engineering_17,2019-02-18
Aluino Sainter,Eshal Brandt,5.0,6.0,4.0,5.0,6.0,1.0,4,Engineering_17,2019-02-18
Magda Mckirton,Eshal Brandt,7.0,6.0,5.0,3.0,3.0,8.0,4,Engineering_17,2019-02-18
Caryn Adriaan,Eshal Brandt,2.0,5.0,4.0,7.0,7.0,4.0,4,Engineering_17,2019-02-18
Sigrid Veitch,Eshal Brandt,2.0,5.0,8.0,4.0,6.0,5.0,5,Engineering_17,2019-02-18
Rodrick Henworth,Eshal Brandt,6.0,5.0,5.0,8.0,5.0,5.0,5,Engineering_17,2019-02-18
Reggie Lawlor,Eshal Brandt,8.0,2.0,8.0,6.0,7.0,5.0,5,Engineering_17,2019-02-18
Thornton Thuillier,Eshal Brandt,8.0,5.0,4.0,8.0,8.0,1.0,5,Engineering_17,2019-02-18
Thomasine Poundford,Eshal Brandt,3.0,8.0,8.0,8.0,8.0,2.0,5,Engineering_17,2019-02-18
Wakefield Jeves,Eshal Brandt,7.0,4.0,8.0,4.0,8.0,7.0,5,Engineering_17,2019-02-18
Ced Danielut,Eshal Brandt,8.0,2.0,8.0,6.0,7.0,8.0,5,Engineering_17,2019-02-18
Austin Brister,Eshal Brandt,8.0,7.0,8.0,5.0,6.0,7.0,5,Engineering_17,2019-02-18
Wendy Ducastel,Eshal Brandt,7.0,1.0,7.0,6.0,7.0,5.0,5,Engineering_17,2019-02-18
Daryle Janoch,Eshal Brandt,5.0,5.0,8.0,6.0,4.0,8.0,5,Engineering_17,2019-02-18
Aluino Sainter,Eshal Brandt,7.0,3.0,4.0,5.0,6.0,7.0,5,Engineering_17,2019-02-18
Magda Mckirton,Eshal Brandt,5.0,3.0,8.0,3.0,6.0,6.0,5,Engineering_17,2019-02-18
Caryn Adriaan,Eshal Brandt,5.0,8.0,8.0,8.0,7.0,4.0,5,Engineering_17,2019-02-18
Sigrid Veitch,Eshal Brandt,4.0,5.0,7.0,8.0,8.0,4.0,6,Engineering_17,2019-02-18
Rodrick Henworth,Eshal Brandt,8.0,8.0,5.0,7.0,3.0,6.0,6,Engineering_17,2019-02-18
Reggie Lawlor,Eshal Brandt,6.0,5.0,6.0,3.0,8.0,6.0,6,Engineering_17,2019-02-18
Thornton Thuillier,Eshal Brandt,6.0,5.0,4.0,5.0,7.0,6.0,6,Engineering_17,2019-02-18
Thomasine Poundford,Eshal Brandt,8.0,3.0,6.0,8.0,8.0,6.0,6,Engineering_17,2019-02-18
Wakefield Jeves,Eshal Brandt,8.0,8.0,3.0,2.0,6.0,7.0,6,Engineering_17,2019-02-18
Ced Danielut,Eshal Brandt,5.0,5.0,4.0,6.0,4.0,5.0,6,Engineering_17,2019-02-18
Austin Brister,Eshal Brandt,5.0,2.0,8.0,8.0,5.0,8.0,6,Engineering_17,2019-02-18
Wendy Ducastel,Eshal Brandt,7.0,7.0,7.0,6.0,7.0,5.0,6,Engineering_17,2019-02-18
Daryle Janoch,Eshal Brandt,8.0,6.0,4.0,6.0,7.0,8.0,6,Engineering_17,2019-02-18
Aluino Sainter,Eshal Brandt,6.0,4.0,4.0,3.0,4.0,4.0,6,Engineering_17,2019-02-18
Magda Mckirton,Eshal Brandt,8.0,7.0,4.0,6.0,6.0,6.0,6,Engineering_17,2019-02-18
Caryn Adriaan,Eshal Brandt,8.0,5.0,7.0,8.0,5.0,6.0,6,Engineering_17,2019-02-18
Sigrid Veitch,Eshal Brandt,8.0,3.0,8.0,7.0,8.0,7.0,7,Engineering_17,2019-02-18
Rodrick Henworth,Eshal Brandt,8.0,8.0,8.0,8.0,8.0,8.0,7,Engineering_17,2019-02-18
Reggie Lawlor,Eshal Brandt,8.0,6.0,8.0,8.0,8.0,8.0,7,Engineering_17,2019-02-18
Thornton Thuillier,Eshal Brandt,8.0,8.0,5.0,7.0,8.0,8.0,7,Engineering_17,2019-02-18
Thomasine Poundford,Eshal Brandt,8.0,8.0,8.0,8.0,8.0,3.0,7,Engineering_17,2019-02-18
Wakefield Jeves,Eshal Brandt,8.0,5.0,8.0,3.0,5.0,7.0,7,Engineering_17,2019-02-18
Ced Danielut,Eshal Brandt,8.0,8.0,7.0,8.0,5.0,8.0,7,Engineering_17,2019-02-18
Austin Brister,Eshal Brandt,8.0,8.0,8.0,8.0,4.0,8.0,7,Engineering_17,2019-02-18
Wendy Ducastel,Eshal Brandt,8.0,8.0,8.0,8.0,8.0,4.0,7,Engineering_17,2019-02-18
Daryle Janoch,Eshal Brandt,7.0,8.0,8.0,8.0,8.0,5.0,7,Engineering_17,2019-02-18
Aluino Sainter,Eshal Brandt,8.0,8.0,4.0,8.0,7.0,8.0,7,Engineering_17,2019-02-18
Magda Mckirton,Eshal Brandt,7.0,8.0,6.0,8.0,8.0,8.0,7,Engineering_17,2019-02-18
Caryn Adriaan,Eshal Brandt,7.0,8.0,8.0,8.0,8.0,8.0,7,Engineering_17,2019-02-18
Sigrid Veitch,Eshal Brandt,8.0,7.0,8.0,6.0,8.0,8.0,8,Engineering_17,2019-02-18
Rodrick Henworth,Eshal Brandt,8.0,8.0,8.0,8.0,5.0,7.0,8,Engineering_17,2019-02-18
Reggie Lawlor,Eshal Brandt,7.0,8.0,6.0,8.0,8.0,8.0,8,Engineering_17,2019-02-18
Thornton Thuillier,Eshal Brandt,6.0,2.0,6.0,8.0,8.0,8.0,8,Engineering_17,2019-02-18
Thomasine Poundford,Eshal Brandt,8.0,8.0,8.0,8.0,8.0,7.0,8,Engineering_17,2019-02-18
Wakefield Jeves,Eshal Brandt,8.0,8.0,8.0,6.0,8.0,6.0,8,Engineering_17,2019-02-18
Ced Danielut,Eshal Brandt,8.0,8.0,5.0,6.0,6.0,8.0,8,Engineering_17,2019-02-18
Austin Brister,Eshal Brandt,8.0,6.0,6.0,2.0,8.0,8.0,8,Engineering_17,2019-02-18
Wendy Ducastel,Eshal Brandt,8.0,8.0,8.0,8.0,8.0,8.0,8,Engineering_17,2019-02-18
Daryle Janoch,Eshal Brandt,8.0,8.0,8.0,8.0,8.0,5.0,8,Engineering_17,2019-02-18
Aluino Sainter,Eshal Brandt,5.0,7.0,7.0,4.0,8.0,3.0,8,Engineering_17,2019-02-18
Magda Mckirton,Eshal Brandt,8.0,8.0,6.0,8.0,8.0,8.0,8,Engineering_17,2019-02-18
Caryn Adriaan,Eshal Brandt,4.0,8.0,8.0,8.0,8.0,8.0,8,Engineering_17,2019-02-18
Conny Samms,Mohammad Velazquez,1.0,4.0,1.0,4.0,3.0,5.0,1,Engineering_28,2019-12-16
Karyn Huortic,Mohammad Velazquez,4.0,4.0,1.0,3.0,4.0,2.0,1,Engineering_28,2019-12-16
Giacopo Kyndred,Mohammad Velazquez,1.0,1.0,2.0,3.0,2.0,2.0,1,Engineering_28,2019-12-16
Fin Lung,Mohammad Velazquez,1.0,2.0,5.0,2.0,4.0,2.0,1,Engineering_28,2019-12-16
Marja Morfield,Mohammad Velazquez,3.0,5.0,2.0,5.0,1.0,3.0,1,Engineering_28,2019-12-16
Gussy Stoving,Mohammad Velazquez,1.0,3.0,1.0,4.0,3.0,1.0,1,Engineering_28,2019-12-16
Leena Joselevitch,Mohammad Velazquez,3.0,3.0,5.0,7.0,4.0,1.0,1,Engineering_28,2019-12-16
Lazare Nellies,Mohammad Velazquez,2.0,2.0,4.0,2.0,5.0,1.0,1,Engineering_28,2019-12-16
Conny Samms,Mohammad Velazquez,1.0,4.0,2.0,1.0,2.0,4.0,2,Engineering_28,2019-12-16
Karyn Huortic,Mohammad Velazquez,3.0,2.0,4.0,8.0,2.0,5.0,2,Engineering_28,2019-12-16
Fin Lung,Mohammad Velazquez,2.0,1.0,5.0,1.0,1.0,1.0,2,Engineering_28,2019-12-16
Marja Morfield,Mohammad Velazquez,2.0,1.0,3.0,1.0,2.0,8.0,2,Engineering_28,2019-12-16
Gussy Stoving,Mohammad Velazquez,5.0,5.0,4.0,3.0,1.0,5.0,2,Engineering_28,2019-12-16
Leena Joselevitch,Mohammad Velazquez,1.0,3.0,2.0,5.0,1.0,2.0,2,Engineering_28,2019-12-16
Lazare Nellies,Mohammad Velazquez,4.0,6.0,1.0,2.0,5.0,3.0,2,Engineering_28,2019-12-16
Conny Samms,Mohammad Velazquez,2.0,1.0,1.0,3.0,2.0,1.0,3,Engineering_28,2019-12-16
Karyn Huortic,Mohammad Velazquez,4.0,5.0,4.0,1.0,2.0,2.0,3,Engineering_28,2019-12-16
Marja Morfield,Mohammad Velazquez,3.0,4.0,3.0,4.0,2.0,1.0,3,Engineering_28,2019-12-16
Gussy Stoving,Mohammad Velazquez,1.0,4.0,5.0,2.0,3.0,1.0,3,Engineering_28,2019-12-16
Leena Joselevitch,Mohammad Velazquez,6.0,7.0,1.0,4.0,5.0,1.0,3,Engineering_28,2019-12-16
Lazare Nellies,Mohammad Velazquez,2.0,2.0,3.0,3.0,3.0,3.0,3,Engineering_28,2019-12-16
Karyn Huortic,Mohammad Velazquez,6.0,5.0,8.0,3.0,2.0,4.0,4,Engineering_28,2019-12-16
Marja Morfield,Mohammad Velazquez,8.0,6.0,3.0,8.0,5.0,8.0,4,Engineering_28,2019-12-16
Gussy Stoving,Mohammad Velazquez,4.0,8.0,4.0,6.0,5.0,6.0,4,Engineering_28,2019-12-16
Leena Joselevitch,Mohammad Velazquez,7.0,8.0,6.0,8.0,7.0,4.0,4,Engineering_28,2019-12-16
Lazare Nellies,Mohammad Velazquez,7.0,6.0,8.0,8.0,2.0,8.0,4,Engineering_28,2019-12-16
Karyn Huortic,Mohammad Velazquez,8.0,4.0,2.0,8.0,8.0,8.0,5,Engineering_28,2019-12-16
Marja Morfield,Mohammad Velazquez,8.0,8.0,8.0,6.0,4.0,4.0,5,Engineering_28,2019-12-16
Gussy Stoving,Mohammad Velazquez,5.0,4.0,3.0,5.0,5.0,8.0,5,Engineering_28,2019-12-16
Leena Joselevitch,Mohammad Velazquez,8.0,8.0,4.0,6.0,5.0,7.0,5,Engineering_28,2019-12-16
Lazare Nellies,Mohammad Velazquez,7.0,8.0,8.0,8.0,5.0,8.0,5,Engineering_28,2019-12-16
Karyn Huortic,Mohammad Velazquez,7.0,3.0,3.0,7.0,3.0,1.0,6,Engineering_28,2019-12-16
Marja Morfield,Mohammad Velazquez,8.0,6.0,8.0,8.0,6.0,7.0,6,Engineering_28,2019-12-16
Gussy Stoving,Mohammad Velazquez,4.0,8.0,7.0,6.0,6.0,8.0,6,Engineering_28,2019-12-16
Leena Joselevitch,Mohammad Velazquez,8.0,5.0,4.0,2.0,7.0,5.0,6,Engineering_28,2019-12-16
Lazare Nellies,Mohammad Velazquez,8.0,7.0,8.0,8.0,3.0,8.0,6,Engineering_28,2019-12-16
Karyn Huortic,Mohammad Velazquez,8.0,8.0,8.0,8.0,6.0,7.0,7,Engineering_28,2019-12-16
Marja Morfield,Mohammad Velazquez,8.0,6.0,8.0,8.0,8.0,6.0,7,Engineering_28,2019-12-16
Gussy Stoving,Mohammad Velazquez,8.0,8.0,8.0,8.0,8.0,8.0,7,Engineering_28,2019-12-16
Leena Joselevitch,Mohammad Velazquez,7.0,5.0,8.0,8.0,8.0,3.0,7,Engineering_28,2019-12-16
Lazare Nellies,Mohammad Velazquez,8.0,6.0,5.0,8.0,8.0,8.0,7,Engineering_28,2019-12-16
Karyn Huortic,Mohammad Velazquez,5.0,8.0,6.0,8.0,8.0,8.0,8,Engineering_28,2019-12-16
Marja Morfield,Mohammad Velazquez,8.0,7.0,6.0,8.0,4.0,8.0,8,Engineering_28,2019-12-16
Gussy Stoving,Mohammad Velazquez,8.0,8.0,8.0,8.0,8.0,6.0,8,Engineering_28,2019-12-16
Leena Joselevitch,Mohammad Velazquez,8.0,8.0,8.0,8.0,8.0,8.0,8,Engineering_28,2019-12-16
Lazare Nellies,Mohammad Velazquez,8.0,7.0,6.0,7.0,7.0,8.0,8,Engineering_28,2019-12-16
Flore Masden,Mohammad Velazquez,2.0,4.0,3.0,1.0,3.0,4.0,1,Engineering_29,2019-12-30
Benita Downgate,Mohammad Velazquez,1.0,1.0,3.0,1.0,1.0,1.0,1,Engineering_29,2019-12-30
Clark Kovacs,Mohammad Velazquez,1.0,1.0,3.0,2.0,2.0,6.0,1,Engineering_29,2019-12-30
Horten Koomar,Mohammad Velazquez,4.0,2.0,1.0,3.0,2.0,3.0,1,Engineering_29,2019-12-30
Moritz Mosedall,Mohammad Velazquez,1.0,1.0,5.0,1.0,2.0,6.0,1,Engineering_29,2019-12-30
Chaim Inseal,Mohammad Velazquez,1.0,3.0,3.0,4.0,1.0,2.0,1,Engineering_29,2019-12-30
Gertruda Syddie,Mohammad Velazquez,3.0,1.0,2.0,8.0,1.0,4.0,1,Engineering_29,2019-12-30
Thom Derwin,Mohammad Velazquez,3.0,7.0,3.0,3.0,3.0,1.0,1,Engineering_29,2019-12-30
Godfry Sephton,Mohammad Velazquez,4.0,2.0,5.0,1.0,1.0,2.0,1,Engineering_29,2019-12-30
Flore Masden,Mohammad Velazquez,5.0,2.0,3.0,2.0,3.0,1.0,2,Engineering_29,2019-12-30
Clark Kovacs,Mohammad Velazquez,4.0,2.0,3.0,6.0,1.0,3.0,2,Engineering_29,2019-12-30
Horten Koomar,Mohammad Velazquez,4.0,3.0,1.0,2.0,3.0,3.0,2,Engineering_29,2019-12-30
Moritz Mosedall,Mohammad Velazquez,5.0,3.0,3.0,3.0,2.0,2.0,2,Engineering_29,2019-12-30
Chaim Inseal,Mohammad Velazquez,3.0,3.0,5.0,5.0,7.0,1.0,2,Engineering_29,2019-12-30
Gertruda Syddie,Mohammad Velazquez,2.0,4.0,3.0,1.0,3.0,1.0,2,Engineering_29,2019-12-30
Thom Derwin,Mohammad Velazquez,2.0,7.0,2.0,3.0,4.0,1.0,2,Engineering_29,2019-12-30
Godfry Sephton,Mohammad Velazquez,4.0,1.0,1.0,3.0,2.0,5.0,2,Engineering_29,2019-12-30
Flore Masden,Mohammad Velazquez,2.0,3.0,1.0,2.0,1.0,2.0,3,Engineering_29,2019-12-30
Clark Kovacs,Mohammad Velazquez,1.0,2.0,4.0,4.0,4.0,4.0,3,Engineering_29,2019-12-30
Horten Koomar,Mohammad Velazquez,3.0,1.0,5.0,1.0,4.0,5.0,3,Engineering_29,2019-12-30
Moritz Mosedall,Mohammad Velazquez,3.0,2.0,2.0,3.0,6.0,1.0,3,Engineering_29,2019-12-30
Chaim Inseal,Mohammad Velazquez,5.0,5.0,1.0,1.0,3.0,3.0,3,Engineering_29,2019-12-30
Gertruda Syddie,Mohammad Velazquez,6.0,2.0,1.0,2.0,3.0,8.0,3,Engineering_29,2019-12-30
Thom Derwin,Mohammad Velazquez,1.0,3.0,1.0,2.0,6.0,5.0,3,Engineering_29,2019-12-30
Godfry Sephton,Mohammad Velazquez,3.0,4.0,1.0,5.0,5.0,3.0,3,Engineering_29,2019-12-30
Clark Kovacs,Mohammad Velazquez,6.0,8.0,4.0,8.0,8.0,4.0,4,Engineering_29,2019-12-30
Horten Koomar,Mohammad Velazquez,8.0,4.0,5.0,3.0,6.0,5.0,4,Engineering_29,2019-12-30
Moritz Mosedall,Mohammad Velazquez,8.0,6.0,8.0,5.0,5.0,3.0,4,Engineering_29,2019-12-30
Chaim Inseal,Mohammad Velazquez,7.0,6.0,5.0,7.0,8.0,8.0,4,Engineering_29,2019-12-30
Gertruda Syddie,Mohammad Velazquez,6.0,8.0,3.0,5.0,8.0,5.0,4,Engineering_29,2019-12-30
Thom Derwin,Mohammad Velazquez,4.0,4.0,5.0,3.0,6.0,8.0,4,Engineering_29,2019-12-30
Godfry Sephton,Mohammad Velazquez,8.0,6.0,5.0,8.0,3.0,8.0,4,Engineering_29,2019-12-30
Clark Kovacs,Mohammad Velazquez,7.0,8.0,5.0,4.0,8.0,8.0,5,Engineering_29,2019-12-30
Horten Koomar,Mohammad Velazquez,8.0,8.0,7.0,3.0,8.0,5.0,5,Engineering_29,2019-12-30
Moritz Mosedall,Mohammad Velazquez,6.0,8.0,7.0,7.0,4.0,2.0,5,Engineering_29,2019-12-30
Chaim Inseal,Mohammad Velazquez,2.0,6.0,6.0,8.0,8.0,4.0,5,Engineering_29,2019-12-30
Gertruda Syddie,Mohammad Velazquez,8.0,4.0,6.0,2.0,3.0,2.0,5,Engineering_29,2019-12-30
Thom Derwin,Mohammad Velazquez,4.0,3.0,8.0,3.0,8.0,5.0,5,Engineering_29,2019-12-30
Godfry Sephton,Mohammad Velazquez,5.0,5.0,5.0,7.0,5.0,4.0,5,Engineering_29,2019-12-30
Clark Kovacs,Mohammad Velazquez,4.0,7.0,8.0,4.0,6.0,4.0,6,Engineering_29,2019-12-30
Horten Koomar,Mohammad Velazquez,6.0,6.0,6.0,6.0,5.0,7.0,6,Engineering_29,2019-12-30
Moritz Mosedall,Mohammad Velazquez,7.0,4.0,5.0,7.0,7.0,7.0,6,Engineering_29,2019-12-30
Chaim Inseal,Mohammad Velazquez,2.0,5.0,4.0,8.0,4.0,6.0,6,Engineering_29,2019-12-30
Gertruda Syddie,Mohammad Velazquez,6.0,8.0,6.0,8.0,7.0,8.0,6,Engineering_29,2019-12-30
Thom Derwin,Mohammad Velazquez,5.0,3.0,5.0,6.0,7.0,7.0,6,Engineering_29,2019-12-30
Godfry Sephton,Mohammad Velazquez,1.0,5.0,4.0,8.0,6.0,8.0,6,Engineering_29,2019-12-30
Clark Kovacs,Mohammad Velazquez,7.0,8.0,8.0,8.0,8.0,8.0,7,Engineering_29,2019-12-30
Horten Koomar,Mohammad Velazquez,8.0,8.0,8.0,6.0,8.0,8.0,7,Engineering_29,2019-12-30
Moritz Mosedall,Mohammad Velazquez,6.0,8.0,8.0,7.0,8.0,5.0,7,Engineering_29,2019-12-30
Chaim Inseal,Mohammad Velazquez,6.0,6.0,8.0,8.0,8.0,8.0,7,Engineering_29,2019-12-30
Gertruda Syddie,Mohammad Velazquez,8.0,3.0,8.0,8.0,4.0,8.0,7,Engineering_29,2019-12-30
Thom Derwin,Mohammad Velazquez,8.0,8.0,8.0,8.0,8.0,8.0,7,Engineering_29,2019-12-30
Godfry Sephton,Mohammad Velazquez,8.0,6.0,8.0,8.0,6.0,8.0,7,Engineering_29,2019-12-30
Clark Kovacs,Mohammad Velazquez,8.0,8.0,8.0,8.0,4.0,8.0,8,Engineering_29,2019-12-30
Horten Koomar,Mohammad Velazquez,8.0,8.0,8.0,8.0,6.0,8.0,8,Engineering_29,2019-12-30
Moritz Mosedall,Mohammad Velazquez,4.0,8.0,7.0,8.0,8.0,8.0,8,Engineering_29,2019-12-30
Chaim Inseal,Mohammad Velazquez,7.0,8.0,5.0,8.0,8.0,8.0,8,Engineering_29,2019-12-30
Gertruda Syddie,Mohammad Velazquez,8.0,8.0,8.0,8.0,8.0,5.0,8,Engineering_29,2019-12-30
Thom Derwin,Mohammad Velazquez,8.0,4.0,6.0,8.0,8.0,8.0,8,Engineering_29,2019-12-30
Godfry Sephton,Mohammad Velazquez,8.0,8.0,8.0,6.0,6.0,8.0,8,Engineering_29,2019-12-30
Redd Jurges,Macey Broughton,1.0,8.0,2.0,2.0,2.0,4.0,1,Engineering_18,2019-04-01
Fabian Exell,Macey Broughton,2.0,6.0,3.0,6.0,3.0,1.0,1,Engineering_18,2019-04-01
Solly Kollas,Macey Broughton,4.0,4.0,6.0,1.0,3.0,3.0,1,Engineering_18,2019-04-01
Barbabas Huygens,Macey Broughton,2.0,5.0,5.0,3.0,3.0,7.0,1,Engineering_18,2019-04-01
Liuka Drissell,Macey Broughton,3.0,3.0,4.0,1.0,3.0,1.0,1,Engineering_18,2019-04-01
Vikki Godsal,Macey Broughton,3.0,4.0,2.0,1.0,2.0,3.0,1,Engineering_18,2019-04-01
Ealasaid Badcock,Macey Broughton,5.0,4.0,4.0,3.0,1.0,3.0,1,Engineering_18,2019-04-01
Gal Wallwood,Macey Broughton,4.0,4.0,2.0,4.0,6.0,3.0,1,Engineering_18,2019-04-01
Lotte Witherop,Macey Broughton,3.0,3.0,6.0,2.0,4.0,2.0,1,Engineering_18,2019-04-01
Bella Tarbox,Macey Broughton,2.0,2.0,2.0,1.0,3.0,4.0,1,Engineering_18,2019-04-01
Gabby Neilson,Macey Broughton,3.0,2.0,1.0,5.0,2.0,1.0,1,Engineering_18,2019-04-01
Zitella Hembery,Macey Broughton,2.0,3.0,3.0,4.0,4.0,4.0,1,Engineering_18,2019-04-01
Redd Jurges,Macey Broughton,2.0,1.0,3.0,4.0,3.0,4.0,2,Engineering_18,2019-04-01
Fabian Exell,Macey Broughton,3.0,3.0,3.0,1.0,6.0,6.0,2,Engineering_18,2019-04-01
Solly Kollas,Macey Broughton,3.0,4.0,3.0,3.0,4.0,1.0,2,Engineering_18,2019-04-01
Barbabas Huygens,Macey Broughton,4.0,2.0,2.0,1.0,6.0,5.0,2,Engineering_18,2019-04-01
Liuka Drissell,Macey Broughton,8.0,3.0,5.0,2.0,4.0,3.0,2,Engineering_18,2019-04-01
Vikki Godsal,Macey Broughton,4.0,5.0,5.0,2.0,4.0,2.0,2,Engineering_18,2019-04-01
Ealasaid Badcock,Macey Broughton,2.0,6.0,1.0,5.0,3.0,3.0,2,Engineering_18,2019-04-01
Gal Wallwood,Macey Broughton,2.0,3.0,2.0,4.0,3.0,8.0,2,Engineering_18,2019-04-01
Lotte Witherop,Macey Broughton,2.0,1.0,2.0,3.0,2.0,5.0,2,Engineering_18,2019-04-01
Bella Tarbox,Macey Broughton,1.0,3.0,2.0,1.0,3.0,3.0,2,Engineering_18,2019-04-01
Gabby Neilson,Macey Broughton,5.0,1.0,1.0,2.0,6.0,3.0,2,Engineering_18,2019-04-01
Zitella Hembery,Macey Broughton,4.0,1.0,5.0,4.0,4.0,3.0,2,Engineering_18,2019-04-01
Redd Jurges,Macey Broughton,4.0,5.0,5.0,4.0,1.0,3.0,3,Engineering_18,2019-04-01
Fabian Exell,Macey Broughton,5.0,4.0,4.0,6.0,1.0,1.0,3,Engineering_18,2019-04-01
